,Err,RelErr,mu,lam,beta,sigma,mu0,lam0,beta0,sigma0,dEdm,dEdl,dEdb,dEds,success,h_pred,RelH,qd_pred,RelQd,q0_pred,RelQ0,Mass,RepliconNorm,mass,env,K,sigma_K,a,b,c_avg,c_std,sigma_cr_replicon,sigma_cr_mass,beta_cr_replicon,beta_cr_mass
158,0.07668943415712494,0.0582869247627975,0.3146697048943977,3.339486250286368e-07,6945.876351277183,1.6036129978425069,0.290343151879451,4.004397385865457e-06,6945.8765250882925,1.167296457328375,0.0013365478869583,269380.5179716706,5.805486980054854e-06,0.006455606574683,0.0,0.0006028471484515,0.0329534505661213,4.875312313991968e-05,0.0883858799566255,6.847889384476697e-07,0.0535214437656457,0.1414111282546504,0.18278995490901373,0.1414111282546502,gutU,0.0032743,0.0270224,0.00231956585712794,982.2242115513994,21.42526593042399,1141.8344912067994,1.7072067811865475,1.6508065019184484,6956.841783308433,7360.7192597127705
159,0.07851290158168911,0.0608465370485681,0.9915445252727748,3.70872162100762e-07,6836.8574374549125,1.6203251846702391,0.9407129609870124,6.693022447190029e-06,6836.857286850886,1.1765663940108806,0.0019592488123639,208380.6087749505,6.548216690958604e-06,0.0151831127587086,0.0,0.000598628041138,0.0397214566514373,4.877236916523801e-05,0.0880260066335451,6.856148961094694e-07,0.054792147860722,0.1368498448458079,0.146009610884545,0.13684984484580798,gutU,0.0032743,0.0270224,0.002535600099803579,935.6228795486131,18.327793745902106,1123.9136548160827,1.7072067811865475,1.6639161331160108,6844.811239017412,7209.663991203672
160,0.08812682038413505,0.0608624797623791,5.507191357253739,8.919213548593616e-07,5858.00585698382,1.77178100956162,0.1650721926054825,1.4485222366618582e-05,5858.024822283547,1.2710689009370957,0.002921574458462,36845.17553932047,7.439613775970611e-06,-0.0044181688090677,0.0,0.0006128474927422,0.0169115758317823,4.757430961768672e-05,0.1104280176199193,6.859110997930332e-07,0.0552478458354357,0.1377458642386191,0.06480246534583933,0.137745864238619,gutU,0.0032743,0.0270224,0.005224880520735085,806.9160794851283,-0.5903019672868706,963.0061550572785,1.7916352968115474,1.7975657882193437,5860.02079370257,6029.749974326545
161,0.07547613876830146,0.0613415283119764,0.1682262230287186,9.846197527055909e-07,3412.9999288614126,2.276073549186836,-0.2942683796946685,1.5831762478628522e-05,3413.003514906169,1.6652380625660956,0.0002855260300531,21060.99479188284,-1.6046535323673402e-05,-0.0190590668538506,0.0,0.0006604447365836,0.0594406977713084,5.643410969487136e-05,0.0552376532324487,6.049249479440882e-07,0.0693462339321719,0.0128795508721466,0.6438427745202868,0.01287955087214665,gutU,0.0032743,0.0270224,0.0033605071459397234,43.957906210403465,10.795987301282672,561.0782319279217,2.3469110780615483,2.355003489862955,3452.477667923913,3653.8171151143315
162,0.07547354914829234,0.0613842764355783,0.5454868855782092,1.0186026546915695e-06,3393.8460222523463,2.2851591537561298,0.5349924348005981,1.0337126309996977e-05,3393.845728831972,1.6699314668571863,-7.324358097083519e-05,20854.231520935708,-4.580845991119898e-06,0.0144331267433554,0.0,0.0006601703149927,0.0590004892486839,5.648854485864524e-05,0.0562555134376445,6.052170626967357e-07,0.0688968266204066,0.0096075980373347,0.640470275540197,0.009607598037334797,gutU,0.0032743,0.0270224,0.0034569805678806636,32.60670838240815,9.890297718876006,557.9297105802117,2.356088421811548,2.3616396265733615,3431.887082017971,3624.820322589056
163,0.07666026085661201,0.0616732711331579,-0.0092543798860544,1.0199691785141932e-06,3375.2742953083643,2.2854414329496557,0.0227044649148044,8.368124879427713e-06,3375.273936622876,1.6745194019613985,0.0006184371591259,20381.09697993578,-3.2425620654541123e-05,-0.0706417415839154,1.0,0.0006664122775005,0.0690134225774823,5.59699074230286e-05,0.0465577304231226,6.048583707407352e-07,0.0694486603988689,0.0239210341391133,0.6664014666712132,0.02392103413911295,gutU,0.0032743,0.0270224,0.003442675750245745,80.7400516469418,11.072476726042515,554.8766091015909,2.366730609311548,2.36812792288193,3418.8516320271137,3623.924961060031
164,0.07695948917879458,0.0625128054021459,-0.7882894329527806,8.982521755244336e-07,3440.4129042696445,2.260722208554645,-0.7989940107256568,1.0095655104346417e-05,3440.4120577083486,1.6585916180760518,0.0005955905010062,23457.190516272083,-2.2338704121768773e-05,-0.0353510085334018,0.0,0.0006594657747359,0.057870313505115,5.658927989100364e-05,0.0581391153889985,6.035061582469892e-07,0.0715289873123242,0.0155749555249559,0.6475425444127361,0.01557495552495547,gutU,0.0032743,0.0270224,0.003090358375962543,53.58427797148259,13.0534422822611,565.5842561026495,2.3400192811865477,2.3456024721374313,3482.408221457145,3703.6077817484925
165,0.07707714541238084,0.0626308092437177,0.6211021747229168,1.0239765348969823e-06,3367.1210266100825,2.295106716640649,0.6672528133499216,8.566756694800647e-06,3367.120495558031,1.6765455902229998,2.509780565197441e-05,18735.700025262,-4.5702640660083416e-06,0.0175581878229694,0.0,0.0006585656860309,0.0564264521903605,5.671196420654654e-05,0.0604331377439517,6.038286554320535e-07,0.0710328377968407,0.004845910152272,0.6377098882874889,0.004845910152272093,gutU,0.0032743,0.0270224,0.003447852921406962,16.31676596677863,9.64768870896015,553.5364750700028,2.369660296811548,2.3709933246572343,3404.174781688207,3593.466673193128
166,0.07927873310907409,0.0631191158813617,0.0889197453937017,1.0793559356848928e-06,3303.2126584410585,2.309293485159006,-0.90111276989356,1.1645276413412923e-05,3303.235554864778,1.692680240825758,0.0004394864682825,19708.948965946427,-2.991891872237736e-05,-0.0636294211294616,0.0,0.0006706226396929,0.0757674003319728,5.578197418428651e-05,0.043043645929067,6.041449041010207e-07,0.0705463013830451,0.0280153509006116,0.6828435436944917,0.02801535090061169,gutU,0.0032743,0.0270224,0.003565342189717831,92.54066172556864,10.618733370145272,543.030698404909,2.392465374936548,2.39381964974841,3348.981413128559,3549.45053794107
167,0.07859768621580664,0.0635561900626314,3.297097101336403,1.403715497475826e-06,3150.022086622247,2.3880324644448216,0.0162818342680128,2.042934040558e-05,3150.045503684164,1.7333500731330045,-0.0004080318573114,12334.993234234604,-2.4847574481209497e-06,0.0162418554420057,0.0,0.000666637282332,0.0693743600827865,5.620732099743567e-05,0.0509970268780042,6.043068309023826e-07,0.0702971832271036,0.0011681397923755,0.6541856963902072,0.001168139792375511,gutU,0.0032743,0.0270224,0.004421734820382787,3.679666146245186,3.390470041199796,517.8491278982484,2.450226703061548,2.451336293252587,3182.5969936534975,3319.2421449506137
168,,0.0636520192329696,-0.7833721021418125,2.2206528434991677e-07,6224.6629121690485,1.6956641002189812,-0.9066554628041534,6.819356701691202e-06,6224.662506917069,1.2330673321194507,0.0076686833581,430509.9432619236,-1.5602441417352348e-05,-0.0725461273591573,0.0,0.0005420525928733,0.1304759574690481,5.261421389410368e-05,0.016188969818555,6.787892347673488e-07,0.0442911304113058,0.0704790639507247,-0.07982952268657018,0.0704790639507249,gutU,0.0032743,0.0270224,0.0013822815395732008,438.7084154584678,23.024585408799627,1023.2776298056284,1.7426071718115475,1.7438204876374757,6221.470385215924,6583.240758166137
169,0.0800419767967802,0.0641295736421498,3.050720235221525,1.4142680339592143e-06,3129.168887882933,2.393135303056461,-0.8174171918666719,2.151365602227961e-05,3129.193361342132,1.7391157840347993,-0.0004042720176267,13302.437563993344,-5.749801767582566e-06,0.0049535701362916,0.0,0.0006703751365133,0.0753703725009915,5.596943540056356e-05,0.0465489042738136,6.041948613014311e-07,0.0704694441516444,0.0077966213812296,0.6702350516806256,0.007796621381229607,gutU,0.0032743,0.0270224,0.004425483530992537,24.39694505674655,3.84628992772975,514.4210922512947,2.4518356874365477,2.459490746191402,3164.5029163985578,3305.1021177355765
170,0.08067152153287428,0.0649405184268517,0.8999750322668386,1.1584638017798225e-06,3233.334295820507,2.3404025269691138,-0.9936331789220748,1.95073806851422e-05,3233.344341708,1.7108767234165734,0.00027015429688,15782.405502046016,-2.170838568090254e-05,-0.0353487611123888,0.0,0.0006685268959539,0.07240555022367,5.6120184150316406e-05,0.0493676916663501,6.025185962961522e-07,0.073048313390535,0.0167523392681022,0.6765552033052601,0.016752339268102268,gutU,0.0032743,0.0270224,0.0037457007407613097,54.165913090775675,8.64154660800198,531.5438367830649,2.413605609311548,2.4195488245337584,3275.1539200392567,3455.717820714972
171,0.08017221708775117,0.0650758783110501,0.7904833469838976,1.1093937627763992e-06,3265.300423545227,2.329647517022853,0.8359745996314187,8.287041197895766e-06,3265.2999030845904,1.7024844704803144,-5.073120717446543e-05,16997.504966319462,-5.970200716012605e-06,0.0107436965359609,0.0,0.0006644751774296,0.0659060578926422,5.647564221726508e-05,0.056014252379676,6.02350238970459e-07,0.0733073246608322,0.0098343944727103,0.6625961871996503,0.009834394472710728,gutU,0.0032743,0.0270224,0.0036225039234722097,32.11225243705318,8.976452701654546,536.7985972020973,2.394562640561548,2.4076764360014185,3305.0691782327276,3487.6986846515147
